System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:26:12:749, 37728964837928,   56.471,   27.000, 3700,   8.947, 608.076, 168.910,   4.595, 414.013, 115.004, 51,  0,   0.000,   0.000,   0.000,   0.097,   9.817,   2.727,  24.000,  51.000, 105.000,   0.000,   0.000,   58,  86.569
13:26:12:887, 37729300882378,   56.610,   27.000, 3600,  15.289, 610.200, 169.500,  11.834, 415.657, 115.460, 60,  0,   0.000,   0.000,   0.000,   0.094,   9.830,   2.730,  24.000,  51.000, 105.000,   0.000,   0.000,   11,  89.769
13:26:13:012, 37729603996867,   56.736,   26.000, 1300,   7.917, 611.192, 169.776,   4.676, 416.243, 115.623, 51,  0,   0.000,   0.000,   0.000,   0.055,   9.836,   2.732,  24.000,  51.000, 105.000,   0.000,   0.000,   21,  68.401
13:26:13:138, 37729906510475,   56.861,   27.000, 1300,   3.632, 611.646, 169.902,   1.453, 416.425, 115.674, 50,  0,   0.000,   0.000,   0.000,   0.080,   9.846,   2.735,  24.000,  51.000, 105.000,   0.000,   0.000,  528,  28.019
13:26:13:248, 37730172150283,   56.970,   24.000, 1300,   3.454, 612.025, 170.007,   1.103, 416.546, 115.707, 50,  0,   0.000,   0.000,   0.000,   0.114,   9.859,   2.739,  24.000,  51.000, 105.000,   0.000,   0.000,   81,  31.602
13:26:13:374, 37730479075020,   57.097,   25.000, 1300,   3.390, 612.456, 170.127,   1.183, 416.696, 115.749, 49,  0,   0.000,   0.000,   0.000,   0.039,   9.864,   2.740,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  65.596
13:26:13:499, 37730779473299,   57.222,   27.000, 1300,   3.754, 612.922, 170.256,   1.278, 416.855, 115.793, 49,  0,   0.000,   0.000,   0.000,   0.088,   9.875,   2.743,  24.000,  51.000, 105.000,   0.000,   0.000,  104,  53.486
13:26:13:639, 37731118217154,   57.362,   23.000, 1300,   3.685, 613.438, 170.399,   1.398, 417.051, 115.847, 51,  0,   0.000,   0.000,   0.000,   0.032,   9.879,   2.744,  24.000,  51.000, 105.000,   0.000,   0.000,   46,  76.964
13:26:13:779, 37731457665820,   57.502,   24.000, 1300,   4.931, 614.130, 170.592,   1.732, 417.294, 115.915, 50,  0,   0.000,   0.000,   0.000,   0.092,   9.892,   2.748,  24.000,  51.000, 105.000,   0.000,   0.000,  218,  62.549
13:26:13:904, 37731760130780,   57.627,   26.000, 1300,   4.206, 614.656, 170.738,   1.363, 417.464, 115.962, 50,  0,   0.000,   0.000,   0.000,   0.037,   9.897,   2.749,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  62.397
13:26:14:028, 37732059955792,   57.751,   25.000, 1800,   5.346, 615.318, 170.922,   2.557, 417.781, 116.050, 50,  0,   0.000,   0.000,   0.000,   0.038,   9.901,   2.750,  24.000,  51.000, 105.000,   0.000,   0.000,   54,  73.804
13:26:14:167, 37732396944964,   57.890,   29.000, 2500,   8.305, 616.475, 171.243,   4.291, 418.379, 116.216, 52,  0,   0.000,   0.000,   0.000,   0.017,   9.904,   2.751,  24.000,  51.000, 105.000,   0.000,   0.000,    9,  91.286
13:26:14:292, 37732699341553,   58.015,   29.000, 3800,  12.889, 618.086, 171.691,   9.690, 419.590, 116.553, 53,  0,   0.000,   0.000,   0.000,   0.032,   9.908,   2.752,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  86.562
13:26:14:417, 37733001600268,   58.140,   24.000, 2400,  13.663, 619.793, 172.165,  10.156, 420.859, 116.905, 50,  0,   0.000,   0.000,   0.000,   0.068,   9.916,   2.755,  24.000,  51.000, 105.000,   0.000,   0.000,   46,  82.746
13:26:14:528, 37733269413330,   58.251,   27.000, 1300,   3.855, 620.220, 172.283,   1.586, 421.034, 116.954, 50,  0,   0.000,   0.000,   0.000,   0.034,   9.920,   2.756,  24.000,  51.000, 105.000,   0.000,   0.000,   11,  90.396
13:26:14:637, 37733534566138,   58.360,   25.000, 1300,   4.003, 620.659, 172.405,   1.522, 421.201, 117.000, 50,  0,   0.000,   0.000,   0.000,   0.087,   9.930,   2.758,  24.000,  51.000, 105.000,   0.000,   0.000,   72,  82.405
13:26:14:762, 37733836311819,   58.485,   23.000, 1300,   3.569, 621.104, 172.529,   1.207, 421.352, 117.042, 50,  0,   0.000,   0.000,   0.000,   0.075,   9.939,   2.761,  24.000,  51.000, 105.000,   0.000,   0.000,   86,  79.390
13:26:14:887, 37734138059784,   58.610,   28.000, 1300,   3.703, 621.566, 172.657,   1.385, 421.524, 117.090, 49,  0,   0.000,   0.000,   0.000,   0.055,   9.946,   2.763,  24.000,  51.000, 105.000,   0.000,   0.000,   46,  80.731
13:26:15:010, 37734435606855,   58.733,   26.000, 1300,   3.563, 622.004, 172.779,   1.236, 421.677, 117.132, 50,  0,   0.000,   0.000,   0.000,   0.007,   9.947,   2.763,  24.000,  51.000, 105.000,   0.000,   0.000,   16,  84.168
13:26:15:133, 37734733175206,   58.856,   23.000, 1300,   4.275, 622.530, 172.925,   1.174, 421.821, 117.172, 50,  0,   0.000,   0.000,   0.000,   0.090,   9.958,   2.766,  24.000,  51.000, 105.000,   0.000,   0.000,  106,  75.143
13:26:15:258, 37735036141793,   58.981,   26.000, 1300,   3.601, 622.981, 173.050,   1.204, 421.972, 117.214, 50,  0,   0.000,   0.000,   0.000,   0.040,   9.963,   2.767,  24.000,  51.000, 105.000,   0.000,   0.000,   52,  81.344
13:26:15:384, 37735341326324,   59.107,   22.000, 1300,   4.227, 623.514, 173.198,   1.244, 422.129, 117.258, 49,  0,   0.000,   0.000,   0.000,   0.086,   9.974,   2.770,  24.000,  51.000, 105.000,   0.000,   0.000,  341,  39.176
13:26:15:509, 37735644018679,   59.232,   30.000, 1500,   5.617, 624.217, 173.394,   2.309, 422.418, 117.338, 50,  0,   0.000,   0.000,   0.000,   0.041,   9.979,   2.772,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  54.860
13:26:15:634, 37735946550572,   59.357,   24.000, 3600,   7.698, 625.180, 173.661,   4.955, 423.037, 117.510, 49,  0,   0.000,   0.000,   0.000,   0.168,  10.000,   2.778,  24.000,  51.000, 105.000,   0.000,   0.000,  180,  72.011
13:26:15:774, 37736284558810,   59.497,   30.000, 3800,  13.111, 627.011, 174.170,   9.211, 424.324, 117.868, 54,  0,   0.000,   0.000,   0.000,   0.025,  10.003,   2.779,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  61.323
13:26:15:898, 37736583662510,   59.621,   29.000, 2600,  14.768, 628.837, 174.677,  10.963, 425.680, 118.244, 52,  0,   0.000,   0.000,   0.000,   0.182,  10.026,   2.785,  24.000,  51.000, 105.000,   0.000,   0.000,  200,  65.045
13:26:16:007, 37736848393685,   59.730,   28.000, 1300,   4.026, 629.278, 174.799,   1.667, 425.862, 118.295, 50,  0,   0.000,   0.000,   0.000,   0.027,  10.029,   2.786,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  69.780
13:26:16:133, 37737152412381,   59.856,   27.000, 1300,   4.899, 629.894, 174.970,   1.636, 426.068, 118.352, 50,  0,   0.000,   0.000,   0.000,   0.093,  10.041,   2.789,  24.000,  51.000, 105.000,   0.000,   0.000,  105,  82.929
13:26:16:243, 37737418055970,   59.966,   27.000, 1300,   3.585, 630.287, 175.080,   1.337, 426.214, 118.393, 49,  0,   0.000,   0.000,   0.000,   0.029,  10.044,   2.790,  24.000,  51.000, 105.000,   0.000,   0.000,   47,  83.421
13:26:16:369, 37737723854555,   60.092,   26.000, 1300,   3.835, 630.772, 175.214,   1.399, 426.391, 118.442, 50,  0,   0.000,   0.000,   0.000,   0.066,  10.052,   2.792,  24.000,  51.000, 105.000,   0.000,   0.000,   71,  89.056
13:26:16:491, 37738018774718,   60.214,   21.000, 1300,   3.490, 631.198, 175.333,   1.213, 426.539, 118.483, 50,  0,   0.000,   0.000,   0.000,   0.044,  10.057,   2.794,  24.000,  51.000, 105.000,   0.000,   0.000,   53,  71.345
13:26:16:615, 37738319175028,   60.338,   26.000, 1300,   3.793, 631.669, 175.463,   1.480, 426.723, 118.534, 50,  0,   0.000,   0.000,   0.000,   0.029,  10.061,   2.795,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  18.687
13:26:16:724, 37738581796540,   60.447,   24.000, 1300,   3.223, 632.018, 175.561,   1.001, 426.831, 118.564, 49,  0,   0.000,   0.000,   0.000,   0.055,  10.067,   2.796,  24.000,  51.000, 105.000,   0.000,   0.000,   77,  82.832
13:26:16:848, 37738882423214,   60.571,   25.000, 1300,   5.026, 632.643, 175.734,   1.293, 426.992, 118.609, 48,  0,   0.000,   0.000,   0.000,   0.057,  10.074,   2.798,  24.000,  51.000, 105.000,   0.000,   0.000,  475,  15.663
13:26:16:972, 37739182794906,   60.695,   29.000, 2000,   5.855, 633.370, 175.936,   1.926, 427.231, 118.675, 49,  0,   0.000,   0.000,   0.000,   0.064,  10.082,   2.801,  24.000,  51.000, 105.000,   0.000,   0.000,   83,  31.716
13:26:17:097, 37739484140927,   60.820,   26.000, 1500,   7.828, 634.345, 176.207,   4.872, 427.838, 118.844, 50,  0,   0.000,   0.000,   0.000,   0.034,  10.086,   2.802,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  66.605
13:26:17:238, 37739824844676,   60.961,   27.000, 3800,  13.562, 636.255, 176.738,   9.162, 429.129, 119.202, 55,  0,   0.000,   0.000,   0.000,   0.003,  10.087,   2.802,  24.000,  51.000, 105.000,   0.000,   0.000,   10,  94.198
13:26:17:362, 37740124982988,   61.085,   24.000, 1800,  12.290, 637.780, 177.161,   9.130, 430.261, 119.517, 50,  0,   0.000,   0.000,   0.000,   0.069,  10.095,   2.804,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  85.498
13:26:17:471, 37740390011937,   61.194,   24.000, 1400,   4.806, 638.306, 177.307,   1.932, 430.473, 119.576, 51,  0,   0.000,   0.000,   0.000,   0.050,  10.101,   2.806,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  87.660
13:26:17:580, 37740654068955,   61.303,   31.000, 1600,   4.348, 638.781, 177.439,   2.032, 430.695, 119.637, 50,  0,   0.000,   0.000,   0.000,   0.034,  10.104,   2.807,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  80.947
13:26:17:704, 37740954834800,   61.428,   24.000, 1300,   3.787, 639.252, 177.570,   1.377, 430.866, 119.685, 51,  0,   0.000,   0.000,   0.000,   0.066,  10.112,   2.809,  24.000,  51.000, 105.000,   0.000,   0.000,   70,  86.364
13:26:17:813, 37741216507914,   61.536,   24.000, 1300,   3.452, 639.625, 177.674,   1.226, 430.998, 119.722, 50,  0,   0.000,   0.000,   0.000,   0.031,  10.116,   2.810,  24.000,  51.000, 105.000,   0.000,   0.000,   50,  81.563
13:26:17:937, 37741516071195,   61.660,   26.000, 1300,   3.507, 640.059, 177.794,   1.326, 431.163, 119.767, 49,  0,   0.000,   0.000,   0.000,   0.035,  10.120,   2.811,  24.000,  51.000, 105.000,   0.000,   0.000,  469,  32.183
13:26:18:047, 37741782630807,   61.770,   26.000, 1300,   3.541, 640.450, 177.903,   1.243, 431.300, 119.805, 48,  0,   0.000,   0.000,   0.000,   0.072,  10.128,   2.813,  24.000,  51.000, 105.000,   0.000,   0.000,   56,  41.955
13:26:18:157, 37742048900974,   61.880,   27.000, 1300,   4.018, 640.892, 178.025,   1.273, 431.440, 119.844, 49,  0,   0.000,   0.000,   0.000,   0.039,  10.132,   2.815,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  66.292
13:26:18:279, 37742344990448,   62.002,   28.000, 1300,   4.104, 641.394, 178.165,   1.312, 431.600, 119.889, 49,  0,   0.000,   0.000,   0.000,   0.009,  10.134,   2.815,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  83.060
13:26:18:391, 37742614225338,   62.114,   22.000, 1900,   5.012, 641.952, 178.320,   1.837, 431.805, 119.946, 50,  0,   0.000,   0.000,   0.000,   0.043,  10.138,   2.816,  24.000,  51.000, 105.000,   0.000,   0.000,   63,  78.661
13:26:18:546, 37742989207291,   62.269,   26.000, 3800,   9.164, 643.372, 178.715,   6.485, 432.810, 120.225, 53,  0,   0.000,   0.000,   0.000,   0.097,  10.153,   2.820,  24.000,  51.000, 105.000,   0.000,   0.000,   74,  83.392
13:26:18:653, 37743249161127,   62.376,   32.000, 3800,  13.869, 644.863, 179.128,  11.000, 433.992, 120.553, 52,  0,   0.000,   0.000,   0.000,   0.084,  10.162,   2.823,  24.000,  51.000, 105.000,   0.000,   0.000,   62,  79.085
13:26:18:761, 37743510765425,   62.484,   27.000, 3800,  12.899, 646.257, 179.516,  10.076, 435.081, 120.856, 51,  0,   0.000,   0.000,   0.000,   0.078,  10.171,   2.825,  24.000,  51.000, 105.000,   0.000,   0.000,   48,  78.300
13:26:18:870, 37743773416343,   62.593,   20.000, 1300,   5.138, 646.815, 179.671,   2.103, 435.310, 120.919, 50,  0,   0.000,   0.000,   0.000,   0.066,  10.178,   2.827,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  78.865
13:26:18:994, 37744073564304,   62.717,   21.000, 1300,   4.990, 647.434, 179.843,   1.305, 435.472, 120.964, 50,  0,   0.000,   0.000,   0.000,   0.031,  10.182,   2.828,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  89.518
13:26:19:119, 37744375491562,   62.842,   22.000, 1300,   4.110, 647.947, 179.985,   1.317, 435.636, 121.010, 50,  0,   0.000,   0.000,   0.000,   0.053,  10.189,   2.830,  24.000,  51.000, 105.000,   0.000,   0.000,  164,  71.014
13:26:19:227, 37744637359318,   62.950,   24.000, 1300,   4.401, 648.424, 180.118,   1.311, 435.778, 121.049, 49,  0,   0.000,   0.000,   0.000,   0.049,  10.194,   2.832,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  65.990
13:26:19:352, 37744939646081,   63.075,   22.000, 1300,   3.674, 648.883, 180.245,   1.257, 435.935, 121.093, 49,  0,   0.000,   0.000,   0.000,   0.066,  10.202,   2.834,  24.000,  51.000, 105.000,   0.000,   0.000,   78,  70.849
13:26:19:461, 37745203866062,   63.184,   22.000, 1300,   2.897, 649.199, 180.333,   0.828, 436.025, 121.118, 48,  0,   0.000,   0.000,   0.000,   0.035,  10.206,   2.835,  24.000,  51.000, 105.000,   0.000,   0.000,   38,  71.566
13:26:19:601, 37745543247471,   63.324,   20.000, 1300,   4.561, 649.839, 180.511,   1.393, 436.221, 121.172, 48,  0,   0.000,   0.000,   0.000,   0.107,  10.221,   2.839,  24.000,  51.000, 105.000,   0.000,   0.000,  138,  78.003
13:26:19:726, 37745845872684,   63.449,   25.000, 1300,   3.812, 650.316, 180.643,   1.038, 436.351, 121.208, 49,  0,   0.000,   0.000,   0.000,   0.058,  10.228,   2.841,  24.000,  51.000, 105.000,   0.000,   0.000,  397,  25.844
13:26:19:852, 37746149699037,   63.575,   31.000, 1500,   5.566, 651.015, 180.837,   2.775, 436.699, 121.305, 48,  0,   0.000,   0.000,   0.000,   0.033,  10.232,   2.842,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  61.008
13:26:19:978, 37746453590240,   63.701,   26.000, 1500,   8.236, 652.049, 181.125,   5.246, 437.358, 121.488, 50,  0,   0.000,   0.000,   0.000,   0.054,  10.239,   2.844,  24.000,  51.000, 105.000,   0.000,   0.000,   48,  90.424
13:26:20:115, 37746786533184,   63.838,   28.000, 2100,  14.063, 653.985, 181.662,  10.473, 438.799, 121.889, 52,  0,   0.000,   0.000,   0.000,   0.153,  10.260,   2.850,  24.000,  51.000, 105.000,   0.000,   0.000,  109,  77.372
13:26:20:239, 37747087016269,   63.962,   26.000, 1700,  11.839, 655.455, 182.071,   9.048, 439.923, 122.201, 50,  0,   0.000,   0.000,   0.000,   0.081,  10.270,   2.853,  24.000,  51.000, 105.000,   0.000,   0.000,  224,  57.360
13:26:20:347, 37747347492691,   64.070,   25.000, 1300,   4.336, 655.922, 182.201,   1.218, 440.054, 122.237, 50,  0,   0.000,   0.000,   0.000,   0.030,  10.273,   2.854,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  66.853
13:26:20:456, 37747610263239,   64.179,   23.000, 1300,   2.758, 656.222, 182.284,   0.918, 440.154, 122.265, 48,  0,   0.000,   0.000,   0.000,   0.026,  10.276,   2.854,  24.000,  51.000, 105.000,   0.000,   0.000,   18,  90.760
13:26:20:580, 37747910576006,   64.303,   24.000, 1300,   3.387, 656.642, 182.401,   1.173, 440.300, 122.305, 50,  0,   0.000,   0.000,   0.000,   0.067,  10.284,   2.857,  24.000,  51.000, 105.000,   0.000,   0.000,   60,  76.983
13:26:20:704, 37748210156073,   64.427,   24.000, 1300,   3.081, 657.024, 182.507,   1.105, 440.437, 122.343, 49,  0,   0.000,   0.000,   0.000,   0.069,  10.293,   2.859,  24.000,  51.000, 105.000,   0.000,   0.000,  136,  76.651
13:26:20:828, 37748512387400,   64.552,   21.000, 1300,   2.667, 657.357, 182.599,   0.871, 440.545, 122.374, 48,  0,   0.000,   0.000,   0.000,   0.052,  10.299,   2.861,  24.000,  51.000, 105.000,   0.000,   0.000,   58,  65.889
13:26:20:967, 37748848593879,   64.691,   21.000, 1300,   4.383, 657.966, 182.768,   1.305, 440.727, 122.424, 49,  0,   0.000,   0.000,   0.000,   0.099,  10.313,   2.865,  24.000,  51.000, 105.000,   0.000,   0.000,  331,  40.148
13:26:21:077, 37749113686315,   64.800,   18.000, 1300,   2.895, 658.283, 182.856,   0.834, 440.818, 122.449, 48,  0,   0.000,   0.000,   0.000,   0.038,  10.317,   2.866,  24.000,  51.000, 105.000,   0.000,   0.000,   17,  37.327
13:26:21:201, 37749413605302,   64.924,   23.000, 1300,   3.601, 658.730, 182.980,   0.966, 440.938, 122.483, 48,  0,   0.000,   0.000,   0.000,   0.021,  10.320,   2.867,  24.000,  51.000, 105.000,   0.000,   0.000,   15,  68.929
13:26:21:357, 37749790517629,   65.080,   26.000, 2200,   4.952, 659.501, 183.195,   2.505, 441.328, 122.591, 49,  0,   0.000,   0.000,   0.000,   0.026,  10.324,   2.868,  24.000,  51.000, 105.000,   0.000,   0.000,   45,  83.536
13:26:21:497, 37750129164742,   65.220,   27.000, 3800,   8.253, 660.656, 183.516,   5.616, 442.114, 122.810, 52,  0,   0.000,   0.000,   0.000,   0.119,  10.341,   2.872,  24.000,  51.000, 105.000,   0.000,   0.000,  212,  63.384
13:26:21:620, 37750425962004,   65.343,   28.000, 3300,  15.006, 662.497, 184.027,  12.077, 443.596, 123.221, 57,  0,   0.000,   0.000,   0.000,   0.073,  10.350,   2.875,  24.000,  51.000, 105.000,   0.000,   0.000,   17,  69.771
13:26:21:729, 37750691074667,   65.452,   25.000, 1300,   5.890, 663.143, 184.206,   3.686, 444.000, 123.333, 48,  0,   0.000,   0.000,   0.000,   0.049,  10.355,   2.876,  24.000,  51.000, 105.000,   0.000,   0.000,   20,  93.041
13:26:21:854, 37750992519547,   65.577,   25.000, 1300,   3.565, 663.587, 184.330,   1.325, 444.165, 123.379, 48,  0,   0.000,   0.000,   0.000,   0.017,  10.357,   2.877,  24.000,  51.000, 105.000,   0.000,   0.000,   10,  90.364
13:26:21:977, 37751290477983,   65.700,   26.000, 1300,   3.325, 663.997, 184.444,   1.264, 444.321, 123.422, 48,  0,   0.000,   0.000,   0.000,   0.053,  10.364,   2.879,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  88.807
13:26:22:102, 37751593213089,   65.825,   23.000, 1300,   3.153, 664.391, 184.553,   1.091, 444.457, 123.460, 49,  0,   0.000,   0.000,   0.000,   0.042,  10.369,   2.880,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  84.550
13:26:22:226, 37751892423321,   65.949,   23.000, 1300,   3.540, 664.829, 184.675,   1.259, 444.613, 123.504, 47,  0,   0.000,   0.000,   0.000,   0.002,  10.369,   2.880,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  91.282
13:26:22:350, 37752192416267,   66.073,   26.000, 1300,   4.509, 665.388, 184.830,   1.208, 444.763, 123.545, 48,  0,   0.000,   0.000,   0.000,   0.058,  10.376,   2.882,  24.000,  51.000, 105.000,   0.000,   0.000,  428,  51.354
13:26:22:459, 37752457423047,   66.182,   26.000, 1300,   3.862, 665.811, 184.948,   1.069, 444.880, 123.578, 47,  0,   0.000,   0.000,   0.000,   0.059,  10.383,   2.884,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  44.611
13:26:22:584, 37752758996083,   66.307,   28.000, 1300,   3.811, 666.286, 185.080,   1.381, 445.052, 123.626, 48,  0,   0.000,   0.000,   0.000,   0.061,  10.390,   2.886,  24.000,  51.000, 105.000,   0.000,   0.000,  410,  39.061
13:26:22:694, 37753024963106,   66.417,   37.000, 1400,   4.533, 666.785, 185.218,   2.089, 445.282, 123.689, 48,  0,   0.000,   0.000,   0.000,   0.043,  10.395,   2.888,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  58.192
13:26:22:849, 37753400592701,   66.572,   37.000, 1500,   6.147, 667.739, 185.483,   3.361, 445.804, 123.834, 51,  0,   0.000,   0.000,   0.000,   0.169,  10.421,   2.895,  24.000,  51.000, 105.000,   0.000,   0.000,  257,  65.206
13:26:22:990, 37753740259249,   66.713,   36.000, 3800,  12.507, 669.495, 185.971,   8.647, 447.018, 124.172, 54,  0,   0.000,   0.000,   0.000,   0.506,  10.492,   2.915,  24.000,  51.000, 105.000,   0.000,   0.000,  253,  65.436
13:26:23:114, 37754041025218,   66.837,   38.000, 2700,  15.574, 671.431, 186.509,  11.768, 448.481, 124.578, 50,  0,   0.000,   0.000,   0.000,   0.506,  10.555,   2.932,  24.000,  51.000, 105.000,   0.000,   0.000,  211,  74.793
13:26:23:223, 37754304997470,   66.946,   32.000, 1400,   5.568, 672.039, 186.677,   2.088, 448.709, 124.641, 48,  0,   0.000,   0.000,   0.000,   0.450,  10.604,   2.946,  24.000,  51.000, 105.000,   0.000,   0.000,  257,  52.610
13:26:23:345, 37754601388848,   67.069,   34.000, 1300,   5.545, 672.718, 186.866,   2.075, 448.963, 124.712, 49,  0,   0.000,   0.000,   0.000,   0.102,  10.617,   2.949,  24.000,  51.000, 105.000,   0.000,   0.000,  140,  77.806
13:26:23:471, 37754904048794,   67.194,   28.000, 1300,   4.039, 673.224, 187.007,   1.578, 449.160, 124.767, 47,  0,   0.000,   0.000,   0.000,   0.038,  10.622,   2.950,  24.000,  51.000, 105.000,   0.000,   0.000,   28,  92.016
13:26:23:579, 37755166371029,   67.302,   35.000, 1900,   5.553, 673.826, 187.174,   2.876, 449.472, 124.853, 47,  0,   0.000,   0.000,   0.000,   0.056,  10.628,   2.952,  24.000,  51.000, 105.000,   0.000,   0.000,   39,  92.357
